Trip Date,Trip Year,Trip Month,Day Name,Is Weekend,Service Type,Pickup Borough,Trip Count,Total Revenue,Total Fare Amount,Total Tip Amount,Avg Revenue Per Trip,Avg Fare Amount,Avg Tip Percentage,Avg Revenue Per Mile,Avg Trip Distance,Avg Trip Duration Minutes,Revenue Per Trip
2025-10-25,2025,10,Saturday,true,green,Bronx,18,488.51,274.18,1.02,27.14,15.23,0.57,7.76,1576.24,25.78,27.14
2025-10-25,2025,10,Saturday,true,green,Brooklyn,291,9768.19,7635.89,1138.69,33.57,26.24,16.42,12.74,4.13,27.89,33.57
2025-10-25,2025,10,Saturday,true,green,Manhattan,678,14778.57,10101.45,1873.77,21.8,14.9,18.15,11.32,115.11,20.04,21.8
2025-10-25,2025,10,Saturday,true,green,Queens,305,9616.54,7564.75,973.29,31.53,24.8,13.24,11.13,4.64,28.1,31.53
2025-10-25,2025,10,Saturday,true,green,Unknown,5,423.95,377.2,38.25,84.79,75.44,8.26,9.88,12.69,27.4,84.79
2025-10-25,2025,10,Saturday,true,yellow,Bronx,800,21073.39,18474.98,117.81,26.34,23.09,0.49,4.76,8.15,36.52,26.34
2025-10-25,2025,10,Saturday,true,yellow,Brooklyn,4301,89317.58,71350.32,3446.42,20.77,16.59,3.06,6.63,12.72,26.01,20.77
2025-10-25,2025,10,Saturday,true,yellow,EWR,1,8.0,6.5,0.0,8.0,6.5,0.0,8.0,1.0,3.0,8.0
2025-10-25,2025,10,Saturday,true,yellow,Manhattan,112868,2593393.92,1701263.9,309009.32,22.98,15.07,19.08,15.13,3.57,15.36,22.98
2025-10-25,2025,10,Saturday,true,yellow,Queens,9561,631374.06,478351.29,69901.65,66.04,50.03,12.79,12.15,12.19,36.8,66.04
2025-10-25,2025,10,Saturday,true,yellow,Staten Island,11,198.16,119.16,26.8,18.01,10.83,10.0,3.3,6.26,16.36,18.01
2025-10-25,2025,10,Saturday,true,yellow,Unknown,262,9230.2,6837.51,988.73,35.23,26.1,18.9,35.6,4.17,18.13,35.23
2025-10-26,2025,10,Sunday,true,green,Bronx,11,273.89,74.97,2.86,24.9,6.82,2.23,7.77,5.52,20.91,24.9
2025-10-26,2025,10,Sunday,true,green,Brooklyn,324,11420.33,8630.42,1201.73,35.25,26.64,14.63,10.9,4.89,24.18,35.25
2025-10-26,2025,10,Sunday,true,green,Manhattan,644,14357.95,9785.25,1909.4,22.29,15.19,19.27,9.77,2.73,19.86,22.29
2025-10-26,2025,10,Sunday,true,green,Queens,304,11445.23,9144.15,1038.08,37.65,30.08,12.63,13.48,5.02,27.08,37.65
2025-10-26,2025,10,Sunday,true,green,Unknown,2,31.55,24.3,2.0,15.78,12.15,10.76,11.74,1.35,9.0,15.78
2025-10-26,2025,10,Sunday,true,yellow,Bronx,626,21735.12,19278.85,206.78,34.72,30.8,0.71,5.3,8.85,35.98,34.72
2025-10-26,2025,10,Sunday,true,yellow,Brooklyn,4319,126902.02,108616.95,3778.17,29.38,25.15,4.09,8.62,6.23,26.79,29.38
2025-10-26,2025,10,Sunday,true,yellow,EWR,3,251.0,198.1,33.09,83.67,66.03,12.76,3446.05,5.54,105.0,83.67
2025-10-26,2025,10,Sunday,true,yellow,Manhattan,94883,2277808.39,1534498.46,249258.91,24.01,16.17,18.28,13.62,7.09,14.43,24.01
2025-10-26,2025,10,Sunday,true,yellow,Queens,13139,910526.31,671361.19,108988.77,69.3,51.1,15.56,11.97,12.13,32.68,69.3
2025-10-26,2025,10,Sunday,true,yellow,Staten Island,9,316.4,232.46,19.61,35.16,25.83,2.34,4.19,8.02,22.11,35.16
2025-10-26,2025,10,Sunday,true,yellow,Unknown,229,9384.12,6951.14,1135.65,40.98,30.35,19.1,101.52,5.04,16.83,40.98
2025-10-27,2025,10,Monday,false,green,Bronx,31,798.46,214.81,7.09,25.76,6.93,1.44,14.86,5.46,25.03,25.76
2025-10-27,2025,10,Monday,false,green,Brooklyn,211,6528.73,3597.74,645.24,30.94,17.05,16.29,12.2,4.51,52.36,30.94
2025-10-27,2025,10,Monday,false,green,Manhattan,1017,24023.84,15702.86,2854.24,23.62,15.44,17.83,10.28,2.92,20.46,23.62
2025-10-27,2025,10,Monday,false,green,Queens,284,7628.21,5359.74,565.47,26.86,18.87,12.09,17.88,4.17,24.88,26.86
2025-10-27,2025,10,Monday,false,green,Unknown,2,51.95,38.9,3.8,25.98,19.45,12.75,12.79,2.05,21.5,25.98
2025-10-27,2025,10,Monday,false,yellow,Bronx,876,29912.17,27107.84,85.41,34.15,30.95,0.3,5.28,9.02,57.71,34.15
2025-10-27,2025,10,Monday,false,yellow,Brooklyn,3026,83770.65,72212.04,1558.13,27.68,23.86,2.03,12.06,37.23,41.29,27.68
2025-10-27,2025,10,Monday,false,yellow,EWR,1,65.45,61.5,0.0,65.45,61.5,0.0,6.06,10.8,17.0,65.45
2025-10-27,2025,10,Monday,false,yellow,Manhattan,91097,2184295.61,1399013.56,267307.58,23.98,15.36,20.49,18.17,5.33,15.84,23.98
2025-10-27,2025,10,Monday,false,yellow,Queens,12366,887516.2,646620.14,105857.58,71.77,52.29,15.61,12.81,12.22,39.72,71.77
2025-10-27,2025,10,Monday,false,yellow,Staten Island,12,402.53,284.25,4.0,33.54,23.69,0.67,3.34,11.07,41.5,33.54
2025-10-27,2025,10,Monday,false,yellow,Unknown,197,7202.91,4997.5,905.36,36.56,25.37,20.54,16.58,4.4,17.84,36.56
2025-10-28,2025,10,Tuesday,false,green,Bronx,26,782.44,259.89,20.55,30.09,10.0,3.41,10.89,8.09,30.04,30.09
2025-10-28,2025,10,Tuesday,false,green,Brooklyn,241,7593.69,4933.7,588.91,31.51,20.47,12.22,9.79,4.74,30.9,31.51
2025-10-28,2025,10,Tuesday,false,green,Manhattan,1068,24369.6,16047.79,2989.92,22.82,15.03,18.37,12.6,2.61,20.74,22.82
2025-10-28,2025,10,Tuesday,false,green,Queens,324,8425.35,6196.56,623.39,26.0,19.13,11.96,11.63,3.85,28.18,26.0
2025-10-28,2025,10,Tuesday,false,green,Unknown,1,50.75,37.3,8.45,50.75,37.3,22.65,11.03,4.6,43.0,50.75
2025-10-28,2025,10,Tuesday,false,yellow,Bronx,848,30865.6,28326.58,136.83,36.4,33.4,0.4,5.36,9.57,54.38,36.4
2025-10-28,2025,10,Tuesday,false,yellow,Brooklyn,2970,80914.63,69998.83,1746.45,27.24,23.57,2.64,10.54,35.72,39.01,27.24
2025-10-28,2025,10,Tuesday,false,yellow,EWR,3,409.28,309.7,51.33,136.43,103.23,17.19,146.33,10.46,32.33,136.43
2025-10-28,2025,10,Tuesday,false,yellow,Manhattan,105574,2625546.87,1697843.45,327989.38,24.87,16.08,20.53,18.82,3.13,17.33,24.87
2025-10-28,2025,10,Tuesday,false,yellow,Queens,10538,754006.24,548902.11,90009.52,71.55,52.09,15.66,11.87,12.15,40.94,71.55
2025-10-28,2025,10,Tuesday,false,yellow,Staten Island,7,181.42,124.12,0.0,25.92,17.73,0.0,4.79,9.56,26.57,25.92
2025-10-28,2025,10,Tuesday,false,yellow,Unknown,211,8325.86,6045.64,1037.17,39.46,28.65,20.71,38.09,3.78,18.72,39.46
2025-10-29,2025,10,Wednesday,false,green,Bronx,32,901.44,255.98,5.96,28.17,8.0,1.75,5.64,7.73,31.06,28.17
2025-10-29,2025,10,Wednesday,false,green,Brooklyn,236,7394.95,4820.89,856.76,31.33,20.43,16.33,21.03,3.87,23.78,31.33
2025-10-29,2025,10,Wednesday,false,green,Manhattan,1112,25482.38,16819.05,3013.47,22.92,15.13,17.86,12.97,70.78,18.22,22.92
2025-10-29,2025,10,Wednesday,false,green,Queens,338,8893.78,6479.54,739.16,26.31,19.17,13.49,12.59,222.55,30.94,26.31
2025-10-29,2025,10,Wednesday,false,green,Unknown,3,51.1,35.6,2.0,17.03,11.87,6.23,13.22,1.3,14.67,17.03
2025-10-29,2025,10,Wednesday,false,yellow,Bronx,851,29823.74,27443.21,117.18,35.05,32.25,0.32,14.92,9.09,50.51,35.05
2025-10-29,2025,10,Wednesday,false,yellow,Brooklyn,3431,92407.65,78925.43,2081.09,26.93,23.0,2.87,20.57,6.44,38.0,26.93
2025-10-29,2025,10,Wednesday,false,yellow,EWR,4,361.96,274.3,60.16,90.49,68.58,21.96,560.6,7.87,7.5,90.49
2025-10-29,2025,10,Wednesday,false,yellow,Manhattan,112072,2789093.68,1799645.89,348958.71,24.89,16.06,20.47,20.48,3.33,17.3,24.89
2025-10-29,2025,10,Wednesday,false,yellow,Queens,10756,775063.11,565701.99,91847.11,72.06,52.59,15.57,11.29,12.35,40.5,72.06
2025-10-29,2025,10,Wednesday,false,yellow,Staten Island,8,263.23,188.46,0.0,32.9,23.56,0.0,3.07,10.14,36.38,32.9
2025-10-29,2025,10,Wednesday,false,yellow,Unknown,233,8180.98,5697.44,1090.93,35.11,24.45,20.91,41.02,3.44,18.7,35.11
2025-10-30,2025,10,Thursday,false,green,Bronx,30,885.19,414.0,3.3,29.51,13.8,0.99,8.31,6.26,38.57,29.51
2025-10-30,2025,10,Thursday,false,green,Brooklyn,232,7254.79,4517.52,758.31,31.27,19.47,16.04,48.77,4.2,33.89,31.27
2025-10-30,2025,10,Thursday,false,green,Manhattan,1140,26891.16,18100.6,3229.26,23.59,15.88,17.68,11.69,2.64,17.01,23.59
2025-10-30,2025,10,Thursday,false,green,Queens,426,10964.22,7986.09,1035.71,25.74,18.75,13.47,15.29,49.14,27.47,25.74
2025-10-30,2025,10,Thursday,false,green,Unknown,2,102.27,47.8,0.0,51.14,23.9,0.0,4.65,11.27,25.0,51.14
2025-10-30,2025,10,Thursday,false,yellow,Bronx,1130,35004.99,31849.43,79.38,30.98,28.19,0.26,14.09,8.34,50.78,30.98
2025-10-30,2025,10,Thursday,false,yellow,Brooklyn,4040,100845.08,85173.07,2265.52,24.96,21.08,2.19,25.04,5.67,39.26,24.96
2025-10-30,2025,10,Thursday,false,yellow,EWR,1,19.92,15.6,3.32,19.92,15.6,21.28,11.13,1.79,4.0,19.92
2025-10-30,2025,10,Thursday,false,yellow,Manhattan,116592,2989672.21,1985036.58,346651.67,25.64,17.03,18.63,27.21,5.93,19.13,25.64
2025-10-30,2025,10,Thursday,false,yellow,Queens,10539,714425.1,528163.63,81287.08,67.79,50.12,14.07,13.72,11.59,42.35,67.79
2025-10-30,2025,10,Thursday,false,yellow,Staten Island,20,703.96,450.27,8.97,35.2,22.51,1.01,5.84,9.53,45.95,35.2
2025-10-30,2025,10,Thursday,false,yellow,Unknown,163,6700.55,4959.35,759.24,41.11,30.43,18.94,21.16,4.2,21.4,41.11
2025-10-31,2025,10,Friday,false,green,Bronx,39,1319.19,480.36,16.8,33.83,12.32,0.74,7.05,8.12,32.21,33.83
2025-10-31,2025,10,Friday,false,green,Brooklyn,258,10572.32,8040.21,926.91,40.98,31.16,12.43,20.67,5.15,43.98,40.98
2025-10-31,2025,10,Friday,false,green,Manhattan,1018,22728.9,15122.33,2599.91,22.33,14.85,17.22,11.29,2.67,16.14,22.33
2025-10-31,2025,10,Friday,false,green,Queens,388,11828.94,8579.27,964.71,30.49,22.11,12.55,21.33,4.46,23.76,30.49
2025-10-31,2025,10,Friday,false,green,Unknown,3,112.34,79.5,2.0,37.45,26.5,10.0,7.19,8.77,19.33,37.45
2025-10-31,2025,10,Friday,false,yellow,Bronx,1396,42784.14,38104.09,82.52,30.65,27.3,0.23,7.83,50.83,44.19,30.65
2025-10-31,2025,10,Friday,false,yellow,Brooklyn,5191,127567.37,105036.71,3893.41,24.57,20.23,2.91,15.84,23.79,33.64,24.57
2025-10-31,2025,10,Friday,false,yellow,EWR,4,485.07,363.8,49.95,121.27,90.95,14.56,3306.14,14.25,32.25,121.27
2025-10-31,2025,10,Friday,false,yellow,Manhattan,122865,2933666.11,1904746.96,329814.84,23.88,15.5,18.44,21.51,4.34,17.04,23.88
2025-10-31,2025,10,Friday,false,yellow,Queens,13925,936576.03,692167.98,105141.03,67.26,49.71,13.63,14.45,11.85,38.37,67.26
2025-10-31,2025,10,Friday,false,yellow,Staten Island,22,597.46,366.3,0.0,27.16,16.65,0.0,2.79,12.3,30.86,27.16
2025-10-31,2025,10,Friday,false,yellow,Unknown,217,8122.04,5696.13,1040.47,37.43,26.25,19.5,55.36,4.33,19.39,37.43
2025-11-01,2025,11,Saturday,true,green,Bronx,16,652.18,261.56,38.45,40.76,16.35,4.0,81.14,8.71,28.19,40.76
2025-11-01,2025,11,Saturday,true,green,Brooklyn,360,14598.97,11240.83,1511.39,40.55,31.22,14.02,18.59,846.28,31.86,40.55
2025-11-01,2025,11,Saturday,true,green,Manhattan,695,14766.15,10410.05,1646.4,21.25,14.98,16.63,9.91,13.85,13.84,21.25
2025-11-01,2025,11,Saturday,true,green,Queens,309,9121.19,7103.14,848.45,29.52,22.99,13.41,21.47,85.63,20.32,29.52
2025-11-01,2025,11,Saturday,true,yellow,Bronx,1055,24187.55,20932.69,63.01,22.93,19.84,0.22,4.6,27.77,30.21,22.93
2025-11-01,2025,11,Saturday,true,yellow,Brooklyn,7674,194340.34,155414.54,7573.21,25.32,20.25,3.45,9.73,5.9,26.25,25.32
2025-11-01,2025,11,Saturday,true,yellow,EWR,3,566.85,450.1,61.62,188.95,150.03,15.18,6489.15,18.1,27.0,188.95
2025-11-01,2025,11,Saturday,true,yellow,Manhattan,127160,2926885.05,1944848.58,324035.06,23.02,15.29,19.65,14.9,5.73,15.89,23.02
2025-11-01,2025,11,Saturday,true,yellow,Queens,10916,644370.9,484655.37,69834.86,59.03,44.4,11.71,12.44,11.09,32.77,59.03
2025-11-01,2025,11,Saturday,true,yellow,Staten Island,10,171.6,104.56,0.0,17.16,10.46,0.0,2.71,10.91,28.7,17.16
2025-11-01,2025,11,Saturday,true,yellow,Unknown,251,8627.14,6427.89,953.66,34.37,25.61,18.65,25.72,4.3,16.59,34.37
2025-11-02,2025,11,Sunday,true,green,Bronx,16,377.42,156.31,8.41,23.59,9.77,1.57,8.61,4.12,104.13,23.59
2025-11-02,2025,11,Sunday,true,green,Brooklyn,286,12050.42,9781.83,992.83,42.13,34.2,11.78,29.58,4.8,37.62,42.13
2025-11-02,2025,11,Sunday,true,green,Manhattan,604,13237.89,9246.37,1683.26,21.92,15.31,18.23,11.51,2.52,15.97,21.92
2025-11-02,2025,11,Sunday,true,green,Queens,311,8552.39,6457.63,755.96,27.5,20.76,12.28,10.47,3.99,38.15,27.5
2025-11-02,2025,11,Sunday,true,yellow,Bronx,1126,29626.21,26471.46,137.85,26.31,23.51,0.33,6.15,6.38,23.9,26.31
2025-11-02,2025,11,Sunday,true,yellow,Brooklyn,6147,186001.28,162451.93,3966.43,30.26,26.43,2.41,13.97,5.66,25.5,30.26
2025-11-02,2025,11,Sunday,true,yellow,EWR,5,519.9,400.8,72.23,103.98,80.16,13.04,133.28,9.33,27.2,103.98
2025-11-02,2025,11,Sunday,true,yellow,Manhattan,111841,2827457.67,1995582.1,265101.59,25.28,17.84,16.39,14.88,4.39,15.81,25.28
2025-11-02,2025,11,Sunday,true,yellow,Queens,12637,814283.31,606827.48,91889.5,64.44,48.02,13.51,11.17,27.61,30.39,64.44
2025-11-02,2025,11,Sunday,true,yellow,Staten Island,13,581.68,399.67,5.38,44.74,30.74,1.63,4.1,12.46,30.38,44.74
2025-11-02,2025,11,Sunday,true,yellow,Unknown,291,12217.46,9198.79,1468.33,41.98,31.61,18.89,57.35,4.34,22.79,41.98
2025-11-03,2025,11,Monday,false,green,Bronx,35,1066.7,157.95,11.5,30.48,4.51,12.92,5.73,8.26,30.29,30.48
2025-11-03,2025,11,Monday,false,green,Brooklyn,197,6095.57,3616.52,563.19,30.94,18.36,14.02,12.62,4.76,39.51,30.94
2025-11-03,2025,11,Monday,false,green,Manhattan,1036,24479.19,16097.8,2801.18,23.63,15.54,17.39,11.26,2.92,18.85,23.63
2025-11-03,2025,11,Monday,false,green,Queens,309,8535.98,6049.96,615.2,27.62,19.58,11.53,11.7,4.29,20.16,27.62
2025-11-03,2025,11,Monday,false,green,Unknown,3,60.8,46.9,2.4,20.27,15.63,7.48,11.76,3.85,14.67,20.27
2025-11-03,2025,11,Monday,false,yellow,Bronx,1013,33262.33,30124.78,74.95,32.84,29.74,0.33,8.98,9.05,45.95,32.84
2025-11-03,2025,11,Monday,false,yellow,Brooklyn,3225,84771.78,73577.93,1364.26,26.29,22.81,1.63,15.57,34.72,37.0,26.29
2025-11-03,2025,11,Monday,false,yellow,Manhattan,96941,2353138.84,1511197.4,283438.83,24.27,15.59,19.91,19.44,5.58,16.07,24.27
2025-11-03,2025,11,Monday,false,yellow,Queens,11821,837301.42,605901.91,101044.96,70.83,51.26,15.7,11.38,12.09,39.14,70.83
2025-11-03,2025,11,Monday,false,yellow,Staten Island,9,260.73,180.42,7.29,28.97,20.05,2.95,3.15,9.61,29.89,28.97
2025-11-03,2025,11,Monday,false,yellow,Unknown,191,8534.47,6128.87,1128.83,44.68,32.09,21.11,13.89,6.15,21.52,44.68
2025-11-04,2025,11,Tuesday,false,green,Bronx,23,762.48,156.34,9.33,33.15,6.8,1.5,4.71,9.24,37.48,33.15
2025-11-04,2025,11,Tuesday,false,green,Brooklyn,219,6633.13,4223.67,748.16,30.29,19.29,15.46,9.89,4.24,35.68,30.29
2025-11-04,2025,11,Tuesday,false,green,Manhattan,889,20647.21,13859.17,2532.09,23.23,15.59,17.92,10.57,2.95,20.22,23.23
2025-11-04,2025,11,Tuesday,false,green,Queens,294,7678.77,5597.53,634.92,26.12,19.04,12.96,10.87,3.87,32.22,26.12
2025-11-04,2025,11,Tuesday,false,green,Unknown,1,34.37,0.0,0.0,34.37,0.0,,4.59,7.49,20.0,34.37
2025-11-04,2025,11,Tuesday,false,yellow,Bronx,886,29521.26,27083.8,117.7,33.32,30.57,0.29,5.31,8.96,42.58,33.32
2025-11-04,2025,11,Tuesday,false,yellow,Brooklyn,3126,79173.68,68594.15,1451.03,25.33,21.94,2.1,5.6,27.57,35.27,25.33
2025-11-04,2025,11,Tuesday,false,yellow,EWR,3,378.2,333.0,42.2,126.07,111.0,12.71,1202.78,0.17,1.33,126.07
2025-11-04,2025,11,Tuesday,false,yellow,Manhattan,104024,2395384.12,1572010.07,292638.26,23.03,15.11,19.38,14.68,2.48,15.87,23.03
2025-11-04,2025,11,Tuesday,false,yellow,Queens,10355,708939.93,518328.13,85214.28,68.46,50.06,15.52,10.47,11.84,36.61,68.46
2025-11-04,2025,11,Tuesday,false,yellow,Staten Island,2,25.37,15.79,0.0,12.69,7.9,0.0,1.14,12.08,33.0,12.69
2025-11-04,2025,11,Tuesday,false,yellow,Unknown,191,7000.41,5098.92,811.15,36.65,26.7,19.72,76.03,4.33,24.56,36.65
2025-11-05,2025,11,Wednesday,false,green,Bronx,31,794.5,183.08,19.94,25.63,5.91,6.69,6.54,5.79,20.84,25.63
2025-11-05,2025,11,Wednesday,false,green,Brooklyn,254,7562.48,4438.89,774.83,29.77,17.48,15.07,9.52,4.65,30.48,29.77
2025-11-05,2025,11,Wednesday,false,green,Manhattan,1082,25035.52,16633.58,3142.37,23.14,15.37,18.53,10.92,73.08,20.23,23.14
2025-11-05,2025,11,Wednesday,false,green,Queens,382,10414.37,7389.23,966.93,27.26,19.34,13.68,9.96,4.03,32.26,27.26
2025-11-05,2025,11,Wednesday,false,green,Unknown,1,32.03,0.0,0.0,32.03,0.0,,4.27,7.5,29.0,32.03
2025-11-05,2025,11,Wednesday,false,yellow,Bronx,881,31446.63,28833.52,58.71,35.69,32.73,0.15,4.89,9.32,50.62,35.69
2025-11-05,2025,11,Wednesday,false,yellow,Brooklyn,3284,88108.13,75794.17,2237.41,26.83,23.08,2.98,17.99,6.57,37.62,26.83
2025-11-05,2025,11,Wednesday,false,yellow,EWR,2,155.2,130.0,23.2,77.6,65.0,10.09,59.68,1.63,3.0,77.6
2025-11-05,2025,11,Wednesday,false,yellow,Manhattan,111486,2760031.64,1774703.52,345992.32,24.76,15.92,20.53,20.61,3.77,16.77,24.76
2025-11-05,2025,11,Wednesday,false,yellow,Queens,10707,770052.6,559002.72,92616.06,71.92,52.21,15.71,13.99,11.86,42.93,71.92
2025-11-05,2025,11,Wednesday,false,yellow,Staten Island,9,320.17,206.36,27.9,35.57,22.93,2.82,3.75,7.62,22.11,35.57
2025-11-05,2025,11,Wednesday,false,yellow,Unknown,242,8419.52,5869.7,1125.4,34.79,24.25,21.22,19.64,3.72,20.2,34.79
2025-11-06,2025,11,Thursday,false,green,Bronx,30,844.79,224.68,0.0,28.16,7.49,0.0,5.14,7.94,36.6,28.16
2025-11-06,2025,11,Thursday,false,green,Brooklyn,244,7670.97,4741.88,753.15,31.44,19.43,13.56,10.26,211.12,31.17,31.44
2025-11-06,2025,11,Thursday,false,green,Manhattan,1129,26848.17,17961.57,3243.1,23.78,15.91,17.42,11.8,2.77,18.93,23.78
2025-11-06,2025,11,Thursday,false,green,Queens,386,10032.6,7056.57,1000.17,25.99,18.28,14.79,10.17,181.58,16.8,25.99
2025-11-06,2025,11,Thursday,false,green,Unknown,3,162.51,156.0,0.01,54.17,52.0,0.01,4.27,12.89,25.67,54.17
2025-11-06,2025,11,Thursday,false,yellow,Bronx,1028,35125.73,31887.96,89.29,34.17,31.02,0.3,5.97,8.95,48.53,34.17
2025-11-06,2025,11,Thursday,false,yellow,Brooklyn,3121,83128.16,71538.66,1784.72,26.64,22.92,2.29,22.96,6.74,38.57,26.64
2025-11-06,2025,11,Thursday,false,yellow,EWR,3,255.8,217.0,35.8,85.27,72.33,13.5,304.7,4.25,12.33,85.27
2025-11-06,2025,11,Thursday,false,yellow,Manhattan,120257,3036355.02,1965602.38,380311.39,25.25,16.35,20.53,21.0,4.21,17.34,25.25
2025-11-06,2025,11,Thursday,false,yellow,Queens,11901,881387.62,641364.22,105102.39,74.06,53.89,15.76,12.19,13.98,44.99,74.06
2025-11-06,2025,11,Thursday,false,yellow,Staten Island,7,171.15,83.15,12.23,24.45,11.88,4.6,3.18,7.83,22.29,24.45
2025-11-06,2025,11,Thursday,false,yellow,Unknown,203,7692.71,5477.03,953.26,37.9,26.98,20.35,32.49,4.52,21.33,37.9
2025-11-07,2025,11,Friday,false,green,Bronx,32,978.77,423.55,20.9,30.59,13.24,0.75,6.52,1106.0,29.25,30.59
2025-11-07,2025,11,Friday,false,green,Brooklyn,222,7282.93,4644.57,807.49,32.81,20.92,17.11,10.92,4.68,42.77,32.81
2025-11-07,2025,11,Friday,false,green,Manhattan,943,22008.37,14820.68,2407.23,23.34,15.72,16.25,10.53,2.81,18.57,23.34
2025-11-07,2025,11,Friday,false,green,Queens,362,9790.51,7153.63,800.79,27.05,19.76,12.24,15.81,3.79,25.14,27.05
2025-11-07,2025,11,Friday,false,green,Unknown,1,91.0,85.0,5.0,91.0,85.0,5.88,9.68,9.4,20.0,91.0
2025-11-07,2025,11,Friday,false,yellow,Bronx,1053,35021.82,32013.69,15.84,33.26,30.4,0.09,9.21,9.16,45.56,33.26
2025-11-07,2025,11,Friday,false,yellow,Brooklyn,3489,87688.86,75117.95,1992.85,25.13,21.53,2.71,14.64,30.6,35.79,25.13
2025-11-07,2025,11,Friday,false,yellow,EWR,3,293.13,235.01,25.0,97.71,78.34,7.19,2334.33,5.14,10.67,97.71
2025-11-07,2025,11,Friday,false,yellow,Manhattan,110844,2701282.3,1733400.64,334238.36,24.37,15.64,20.23,20.36,2.48,16.47,24.37
2025-11-07,2025,11,Friday,false,yellow,Queens,11800,865655.72,628541.13,105226.1,73.36,53.27,15.94,14.24,12.22,42.65,73.36
2025-11-07,2025,11,Friday,false,yellow,Staten Island,12,242.7,169.99,8.55,20.22,14.17,2.25,3.26,6.65,24.92,20.22
2025-11-07,2025,11,Friday,false,yellow,Unknown,242,9618.05,6882.64,1161.47,39.74,28.44,19.5,36.43,4.51,20.23,39.74
2025-11-08,2025,11,Saturday,true,green,Bronx,23,695.8,313.0,9.0,30.25,13.61,0.98,5.87,7.28,27.0,30.25
2025-11-08,2025,11,Saturday,true,green,Brooklyn,295,9374.53,6953.09,1149.38,31.78,23.57,17.03,12.44,3.71,33.02,31.78
2025-11-08,2025,11,Saturday,true,green,Manhattan,704,15042.49,10254.61,1782.6,21.37,14.57,16.83,10.33,2.72,13.68,21.37
2025-11-08,2025,11,Saturday,true,green,Queens,317,9873.96,8002.12,940.11,31.15,25.24,13.03,24.19,4.14,25.87,31.15
2025-11-08,2025,11,Saturday,true,yellow,Bronx,696,19240.88,17094.69,45.24,27.64,24.56,0.2,3.78,8.38,36.32,27.64
2025-11-08,2025,11,Saturday,true,yellow,Brooklyn,4224,86918.23,70698.53,2833.79,20.58,16.74,2.68,6.87,5.56,27.23,20.58
2025-11-08,2025,11,Saturday,true,yellow,EWR,1,55.75,45.0,5.0,55.75,45.0,11.11,4.92,11.33,20.0,55.75
2025-11-08,2025,11,Saturday,true,yellow,Manhattan,115988,2693386.78,1770274.63,325586.94,23.22,15.26,19.22,14.9,3.69,15.81,23.22
2025-11-08,2025,11,Saturday,true,yellow,Queens,8801,581643.24,433653.0,67810.23,66.09,49.27,13.82,16.53,11.78,35.64,66.09
2025-11-08,2025,11,Saturday,true,yellow,Staten Island,4,329.21,257.37,40.59,82.3,64.34,5.45,2.58,22.44,48.5,82.3
2025-11-08,2025,11,Saturday,true,yellow,Unknown,239,8069.09,5770.69,1052.71,33.76,24.15,21.27,29.13,3.49,16.0,33.76
2025-11-09,2025,11,Sunday,true,green,Bronx,14,457.97,185.17,18.89,32.71,13.23,3.12,5.06,7.06,22.79,32.71
2025-11-09,2025,11,Sunday,true,green,Brooklyn,258,8444.73,6453.87,878.83,32.73,25.01,14.73,49.65,4.09,34.88,32.73
2025-11-09,2025,11,Sunday,true,green,Manhattan,625,13252.06,9156.05,1604.82,21.2,14.65,17.13,9.62,2.71,17.0,21.2
2025-11-09,2025,11,Sunday,true,green,Queens,257,7218.4,5512.23,649.92,28.09,21.45,13.55,16.2,4.25,27.25,28.09
2025-11-09,2025,11,Sunday,true,green,Unknown,2,71.3,57.9,11.15,35.65,28.95,16.48,9.71,3.34,17.5,35.65
2025-11-09,2025,11,Sunday,true,yellow,Bronx,840,24036.14,21330.97,47.9,28.61,25.39,0.22,5.96,7.71,29.26,28.61
2025-11-09,2025,11,Sunday,true,yellow,Brooklyn,4957,132999.91,114123.81,2421.81,26.83,23.02,2.06,8.07,5.82,25.66,26.83
2025-11-09,2025,11,Sunday,true,yellow,EWR,1,141.67,94.0,23.61,141.67,94.0,25.12,76.58,1.85,4.0,141.67
2025-11-09,2025,11,Sunday,true,yellow,Manhattan,100748,2416062.06,1641525.58,255909.27,23.98,16.29,17.9,14.47,2.68,14.65,23.98
2025-11-09,2025,11,Sunday,true,yellow,Queens,11608,773753.98,581602.37,89552.25,66.66,50.1,13.79,12.37,12.0,32.66,66.66
2025-11-09,2025,11,Sunday,true,yellow,Staten Island,10,267.96,179.41,2.32,26.8,17.94,0.61,2.68,8.87,21.2,26.8
2025-11-09,2025,11,Sunday,true,yellow,Unknown,220,9660.58,7399.81,993.79,43.91,33.64,17.88,74.37,4.89,17.62,43.91
2025-11-10,2025,11,Monday,false,green,Bronx,24,678.49,165.97,7.44,28.27,6.92,3.86,5.89,6.47,33.0,28.27
2025-11-10,2025,11,Monday,false,green,Brooklyn,231,6228.05,3592.31,516.66,26.96,15.55,11.52,9.58,4.05,30.12,26.96
2025-11-10,2025,11,Monday,false,green,Manhattan,1089,25055.84,16547.01,2903.35,23.01,15.19,17.13,10.71,2.75,18.25,23.01
2025-11-10,2025,11,Monday,false,green,Queens,316,8347.05,6077.7,665.1,26.41,19.23,12.16,10.41,3.97,26.39,26.41
